蓠 li2 "li2 chou2 zhuan4 niao4 pao1" ⿱艹离 "蓠,li2,red algae; gracilaria, several species, some edible; arch. used for vanilla-like herb" 5811
蒟 ju3 "di4 huo1 kui4 ju3 bai1" ⿱艹竘 蒟,ju3,betel 5812
蒡 bang4 "huan3 jin4 bang4 dai1 sun1" ⿱艹旁 "蒡,bang4,arctium lappa; great burdock" 5813
蒹 jian1 "kang1 jian1 mei2 tong3 mai3" ⿱艹兼 蒹,jian1,reed 5814
蒴 shuo4 "min3 zhui1 shuo4 lun2 yao2" ⿱艹朔 "蒴,shuo4,pod; capsule" 5815
蒗 lang4 "ka3 cu2 lang4 kui2 chong3" ⿱艹浪 "蒗,lang4,(herb); place name" 5816
蓥 ying2 "ying2 ba4 er4 chou4 can2" ⿱𫇦金 蓥,ying2,polish 5817
楫 ji2 "ge2 jiao2 o1 ji2 chai2" ⿰木咠 "楫,ji2,oar (archaic)" 5818
楸 qiu1 "wan2 jiu1 qiu1 zan2 jie4" ⿰木秋 "楸,qiu1,catalpa; mallotus japonicus" 5819
椴 duan4 "bai4 se4 liao4 duan4 chong1" ⿰木段 "椴,duan4,chinese linden (tilia chinensis)" 5820
楯 shun3 "chong4 na3 mao1 shun3 qu4" ⿰木盾 "楯,shun3,draw forth; horizontal railing" 5821
皙 xi1 "xi1 cuan4 kuai4 lun2 tian3" ⿱析白 "白皙 bai2xi1 (of complexion or skin) fair and clear" 5822
榈 lü2 "lü2 sui4 chen3 qian4" ⿰木闾 "棕榈 zong1lu:25 palm tree" 5823
榉 ju3 "ju3 tang2 suan4 xiu1 cuo3" ⿰木举 "榉,ju3,zeikowa acuminata" 5824
酰 xian1 "fang3 gong3 rang1 xian1 he2" ⿰酉先 "酰,xian1,acid radical; -acyl (chemistry)" 5825
蜃 shen4 "qun2 shen4 nan4 juan1 nan2" "⿸辰虫(G) or ⿱辰虫(HTJK)" "蜃,shen4,giant clam; (mythology) clam-monster said to breathe out a vapor that forms a mirage of buildings" 5826
碛 qi4 "qie4 tian3 qi4 po3 ci3" ⿰石责 "碛,qi4,moraine; rocks in shallow water" 5827
碓 dui4 "sou1 zhan1 dui4 tou2 mian3" ⿰石隹 "碓,dui4,pestle; pound with a pestle" 5828
硼 peng2 "peng2 sou1 mo1 dang3 gun3" ⿰石朋 "硼,peng2,boron (chemistry)" 5829
碚 bei4 "ya4 bei4 tuo2 zhai1 man4" ⿰石咅  5830
碇 ding4 "shi4 za1 ding4 ge4 lan3" ⿰石定 碇,ding4,anchor 5831
碜 chen3 "shang chen3 sao1 hua2 cun2" ⿰石参 "碜,chen3,gritty (of food); unsightly
寒碜 han2chen5 ugly; shameful; to ridicule" 5832
辏 cou4 "wen1 cou4 mi2 ken3 zhe4" ⿰车奏 "辏,cou4,to converge; hub of wheel" 5833
龃 ju3 "jie2 ju3 pian1 pao2 pai3" ⿰齿且 "龃,ju3,irregular; uneven teeth" 5834
龅 bao1 "lu guang1 bao1 dia3 rang2" ⿰齿包 "龅,bao1,projecting teeth" 5835
訾 zi3 "leng1 tang2 liu4 cun2 zi3" ⿱此言 "訾,zi3,to slander; to detest" 5836
粲 can4 "juan4 tuan4 guan3 zhuai4 can4" ⿱𣦼米 "粲,can4,beautiful; bright; splendid; smilingly" 5837
睚 ya2 "ya2 jiang3 qie3 xia2 dui1" ⿰目厓 "睚,ya2,corner of the eye; to stare" 5838
嗪 qin2 "pao1 chai3 yi4 lai4 qin2" ⿰口秦  5839
韪 wei3 "zhu2 rang4 bao4 wei3 que4" ⿺是韦 "韪,wei3,correct; right" 5840
嗉 su4 "su4 luan3 nie4 lan2 bing3" ⿰口素 "嗉,su4,crop (of bird)" 5841
雎 ju1 "chun1 ju1 jin4 tao1 mian4" ⿰且隹 "雎,ju1,osprey; fish hawk" 5842
睥 pi4 "bo2 zui4 hu3 pi4 ken4" ⿰目卑  5843
戥 deng3 "sao4 deng3 dou3 pen2 nai4" ⿰星戈 "戥,deng3,small steelyard for weighing money" 5844
煦 xu4 "cha2 bu3 chai4 xu4 piao3" ⿱昫灬 "煦,xu4,balmy; nicely warm; cozy
和煦 he2xu4 warm; genial" 5845
暌 kui2 "kui2 zuo1 sa4 dou1 kuo4" ⿰日癸 "暌,kui2,in opposition to; separated from" 5846
跬 kui3 "mu3 xing4 xing2 quan3 kui3" ⿰𧾷圭 "跬,kui3,brief; short step" 5847
跶 da "da yan2 chi1 hei1 liao1" ⿰𧾷达  5848
跸 bi4 "liang2 sang3 bi4 qiang4 mi1" ⿰𧾷毕 "跸,bi4,to clear streets when emperor tours" 5849
跐 ci1 "zai1 shui3 xie4 ci1 yao1" ⿰𧾷此  5850
跣 xian3 "tiao3 shuai4 huang2 zhai4 xian3" ⿰𧾷先 跣,xian3,barefooted 5851
跹 xian1 "pao4 bei qing3 tiao1 xian1" ⿰𧾷迁 "跹,xian1,to manner of dancing; to walk around" 5852
蛸 "shao1, xiao1" "zhua1 shao1 wang4 zen4 nei3" ⿰虫肖  5853
蜊 li2 "li2 zhuan1 zu2 yang1 niu1" ⿰虫利 "蜊,li2,clam
蛤蜊 ge2li2 clam" 5854
蜍 chu2 "tiao2 chu2 huan2 jiang3 huo2" ⿰虫余 "蜍,chu2,bufo vulgaris; toad
蟾蜍 chan2chu2 toad" 5855
蜉 fu2 "shi1 ying3 dian3 fu2 lü3" ⿰虫孚 "蜉,fu2,(dragon fly); (large ant); (wasp)" 5856
蜣 qiang1 "chan2 qiang1 xing1 liu3 ji3" ⿰虫羌 "蜣,qiang1,dung beetle" 5857
畹 wan3 "chen1 mo2 wan3 niao3 zen4" ⿰田宛 "畹,wan3,a field of 20 or 30 mu" 5858
嗥 hao2 "hao2 lang4 ruan3 diao1 jing1" ⿰口皋 "嗥,hao2,to howl (like a wolf)" 5859
嗌 "ai4, yi4" "shun4 chou4 ai4 guai1 cu4" ⿰口益  5860
嗍 suo1 "suo1 zheng4 dong1 ran2 guang1" ⿰口朔 "嗍,suo1,to suck" 5861
嗐 hai4 "tian3 jiu3 cen2 en1 hai4" ⿰口害 "嗐,hai4,exclamation of regret" 5862
罨 yan3 "di4 xiang4 song1 yan3 nang2" ⿱罒奄 "罨,yan3,foment; valve" 5863
嵊 sheng4 "gui3 tang2 sheng4 shua1 yi2" ⿰山乘 "嵊,sheng4,name of a district in zhejiang" 5864
嵴 ji2 "zhi1 huai2 ji2 kuang2 gen4" ⿰山脊 "嵴,ji2,ridge; crest; apex" 5865
锗 zhe3 "ou1 zhe3 hei1 mi2 ju3" ⿰钅者 "锗,zhe3,germanium (chemistry)" 5866
锜 qi2 "qi2 fei4 ai2 qun2 jian3" ⿰钅奇  5867
锝 de2 "cang2 hua2 de2 yao2 chang2" ⿰钅㝵 "锝,de2,technetium (chemistry)" 5868
锞 ke4 "pie1 zhang4 chong4 ke4 jing1" ⿰钅果 "锞,ke4,grease-pot for cart; ingot" 5869
锟 kun1 "mao3 zhe1 kun1 pei1 pao1" ⿰钅昆 "锟,kun1,steel sword" 5870
锢 gu4 "yuan4 gu4 cuan4 yi3 lu1" ⿰钅固 "锢,gu4,obstinate disease; to restrain; to stop
禁锢 jin4gu4 to confine; to imprison; prohibition; shackles; fetters" 5871
锨 xian1 "chai3 xian1 man4 zong3 zhuan3" ⿰钅欣 "锨,xian1,shovel
铁锨 tie3xian1 iron shovel; spade" 5872
锩 juan3 "nao1 he2 juan3 wu1 shou1" ⿰钅卷  5873
锱 zi1 "kua3 zi1 lei2 nei4 yong1" ⿰钅甾 "锱,zi1,one-eighth of a tael" 5874
犏 pian1 "she1 pian1 suo1 reng2 teng1" ⿰牜扁  5875
歃 sha4 "zhai2 jiao3 xiao1 sha4 ying4" ⿰臿欠 "歃,sha4,to drink" 5876
稞 ke1 "tai1 mei3 ke1 hu3 ang2" ⿰禾果 "稞,ke1,(wheat)
青稞 qing1ke1 highland barley (grown in tibet and qinghai); qingke barley" 5877
稗 bai4 "bai4 hen2 chen1 zao4 ai3" ⿰禾卑 "稗,bai4,barnyard millet (echinochloa crus-galli); panicum crus-galli; (literary) insignificant; trivial; polished rice" 5878
稔 ren3 "ren3 che4 tui2 zuo2 shi2" ⿰禾念 "稔,ren3,ripe grain
熟稔 shu2ren3 quite familiar with sth" 5879
筢 pa2 "tu2 shou2 luo3 chong1 pa2" ⿱𥫗把 "筢,pa2,bamboo rake" 5880
筮 shi4 "meng3 shi4 pa1 han2 gang4" ⿱𥫗巫 "筮,shi4,divine by stalk" 5881
筲 shao1 "ao2 chuo4 kao3 tuo2 shao1" ⿱𥫗肖 "筲,shao1,pot-scrubbing brush made of bamboo strips; basket (container) for chopsticks; basket; bucket" 5882
敫 jiao3 "pi2 can3 jiao3 che1 fa1" ⿰⿱白方攵 "敫,jiao3,bright; glittery" 5883
徭 yao2 "xian2 rong3 nang3 lang3 yao2" ⿰彳䍃 "徭,yao2,compulsory service" 5884
愆 qian1 "wen3 zhang3 pei1 qian1 za2" ⿱衍心 "愆,qian1,fault; transgression" 5885
艄 shao1 "ta3 cheng3 shao1 gai1 luan2" ⿰舟肖 "艄,shao1,stern of boat" 5886
觎 yu2 "seng1 wang2 peng2 yu2 cang2" ⿰俞见 "觎,yu2,to desire passionately
觊觎 ji4yu2 (literary) to covet; to cast greedy eyes on" 5887
毹 shu1 "cheng2 wa4 qing1 shu1 zong1" ⿰俞毛 毹,shu1,rug 5888
貊 mo4 "duo1 fei2 kuan1 ci3 mo4" ⿰豸百 "貊,mo4,name of a wild tribe; silent" 5889
貅 xiu1 "huan2 ca1 xiu1 xian4 shai4" ⿰豸休  5890
貉 "hao2, he2" "hao2 la qiang1 da4 hen2" ⿰豸各  5891
腠 cou4 "ying1 dou4 cou4 lin1 luan2" ⿰⺼奏 "腠,cou4,the tissue between the skin and the flesh" 5892
腭 e4 "e4 tu4 kuang2 pian2 dai3" ⿰月咢 "腭,e4,palate; roof of the mouth" 5893
腧 shu4 "qiu1 nian1 shu4 zeng4" ⿰月俞 "腧,shu4,insertion point in acupuncture; acupoint" 5894
塍 cheng2 "ju2 cheng2 lang2 luan4 chao4" ⿰月⿱龹土 "塍,cheng2,raised path between fields" 5895
媵 ying4 "kuan3 ying4 shi2 miao2 nin2" "⿰月⿱龹女(GHT) or ⿰月⿱𠔉女(JK)" "媵,ying4,maid escorting bride to new home; concubine" 5896
鲅 ba4 "zhou4 ba4 nu4 lun3 fa2" ⿰鱼犮  5897
鲆 ping2 "hei1 peng2 ping2 xiang3 fen1" ⿰鱼平 "鲆,ping2,family of flatfish; sole" 5898
鲇 nian2 "ren3 nian2 dong3 tan2 mei2" ⿰鱼占 "鲇,nian2,sheatfish (parasilurus asotus); oriental catfish" 5899
稣 su1 "long4 bie2 su1 cuan1 xi3" ⿰鱼禾 "稣,su1,to revive
耶稣 ye1su1 jesus" 5900
鲋 fu4 "fu4 ga2 pan4 qian1 yin1" ⿰鱼付 "鲋,fu4,silver carp" 5901
鲐 tai2 "tai2 zha4 m2 leng1 lin4" ⿰鱼台 "鲐,tai2,mackerel; pacific mackerel (pneumatophorus japonicus)" 5902
鹐 qian1 "xing1 huang1 qian1 shuan4 ju4" ⿰臽鸟 "鹐,qian1,(of a bird) to peck; (fig.) to ridicule (sb)" 5903
觥 gong1 "gong1 ru4 ti2 qiang3 shuan1" ⿰角光 "觥,gong1,big; cup made of horn; horn wine container" 5904
馐 xiu1 "rang1 xian3 xiu1 wa3 nuan3" ⿰饣羞 馐,xiu1,delicacies 5905
鹑 chun2 "pa1 tie1 liao4 zhang1 chun2" ⿰享鸟 "鹑,chun2,quail
鹌鹑 an1chun2 quail" 5906
亶 dan3 "chou3 luo3 biao1 dan3 jiao2" ⿱㐭旦 亶,dan3,sincere 5907
瘃 zhu2 "te4 tui1 zhu2 hun4 ceng1" ⿸疒豖 瘃,zhu2,chilblain 5908
痱 fei4 "fei4 lang1 wen1 mei3 mou2" ⿸疒非 "痱,fei4,prickly heat" 5909
痼 gu4 "nong2 gu4 lin4 wa4 pan2" ⿸疒固 "痼,gu4,obstinate disease; (of passion, hobbies) long-term" 5910
痿 wei3 "wei3 tuo3 shan4 chan4 yan4" ⿸疒委 "痿,wei3,atrophy
阳痿 yang2wei3 (med.) impotence" 5911
瘐 yu3 "yu3 qian4 xian4 zhuan1 gan4" ⿸疒臾 "瘐,yu3,to maltreat (as prisoners)" 5912
瘁 cui4 "cui4 hui1 lang3 bian3 she2" ⿸疒卒 "瘁,cui4,care-worn; distressed; tired; overworked; sick; weary" 5913
瘆 shen4 "da chun2 shen4 wan2 zhai3" ⿸疒参 "瘆,shen4,to terrify" 5914
麂 ji3 "qi1 ji3 fang2 tian2 ru3" "⿸鹿几(GV) or ⿱鹿几(HTJK)" 麂,ji3,muntjac 5915
旒 liu2 "deng1 yue1 lan3 liu2 shu4" ⿸𭤨㐬 旒,liu2,tassel 5916
阗 tian2 "tan4 tian2 shan1 ai2 fei1" ⿵门真 "阗,tian2,fill up; rumbling sound" 5917
羧 suo1 "xian3 ling4 pi4 suo1 ping1" ⿰羊夋 "羧,suo1,carboxyl radical (chemistry)" 5918
豢 huan4 "dan1 ci2 bu2 fa3 huan4" "⿱龹豕(GHT) or ⿱𠔉豕(JKV)" "豢,huan4,to rear; to raise (animals)" 5919
粳 jing1 "er4 cuo4 pen1 jing1 tuo1" ⿰米更 "粳,jing1,round-grained nonglutinous rice (japonica rice)" 5920
煳 hu2 "shun3 you2 zhi2 hu2 xian2" ⿰火胡 "煳,hu2,burnt; to char" 5921
煅 duan4 "la4 you2 miao3 duan4 bai1" ⿰火段  5922
煊 xuan1 "ye2 xu2 sou1 xuan1 nuo2" ⿰火宣  5923
煺 tui4 "shi4 pi1 tui4 leng1 za2" ⿰火退 "煺,tui4,to pluck poultry or depilate pigs using hot water" 5924
溱 qin2 "chuan3 chuan2 ruan3 qin2 sui3" ⿰氵秦  5925
溘 ke4 "ling4 hou1 juan1 ke4 qiu2" ⿰氵盍 溘,ke4,suddenly 5926
漭 mang3 "miao4 huai4 rong3 mang3 lao4" ⿰氵莽 "漭,mang3,vast; expansive (of water)" 5927
溧 li4 "shua3 xin4 li4 man1 gun3" ⿰氵栗 "溧,li4,name of a river" 5928
溽 ru4 "gao1 diao1 liu3 lai2 ru4" ⿰氵辱 "溽,ru4,damp; muggy" 5929
裟 sha1 "zhuang4 sha1 guan3 shen4 ren4" ⿱沙衣  5930
溻 ta1 "cen2 she2 chan2 ta1 zhun3" ⿰氵𦐇 "溻,ta1,(of clothes) to be soaked with sweat" 5931
溷 hun4 "mao1 hun4 xi4 si3 guang1" ⿰氵圂 "溷,hun4,privy; animal pen; muddy; disordered; to disturb" 5932
滗 bi4 "qia4 lu bi4 chui1 xuan3" ⿰氵笔 "滗,bi4,to drain; to strain; to decant" 5933
滫 xiu3 "xiu3 hu4 gan4 qi4 cai4" ⿰氵脩 "滫,xiu3,(literary) water that was used to rinse rice and has become smelly; befouled water" 5934
溴 xiu4 "huo2 xiu4 guan1 zang4 li3" ⿰氵臭 "溴,xiu4,bromine (chemistry)" 5935
滏 fu3 "zao1 cuan1 guo1 ca1 fu3" ⿰氵釜 "滏,fu3,name of a river in hebei" 5936
滃 weng1 "sheng1 xun1 can1 lou4 weng1" ⿰氵翁  5937
滦 luan2 "luan2 ling3 san3 lang2 huo3" ⿰氵栾 "滦,luan2,river and county in hebei province" 5938
溏 tang2 "cao1 tang2 qiu2 shang hua1" ⿰氵唐 "溏,tang2,half congealed; pond" 5939
滓 zi3 "qu1 qiao3 zi3 pian1 zai3" ⿰氵宰 "滓,zi3,dregs; sediment
渣滓 zha1zi3 residue; dregs; disreputable people" 5940
滪 yu4 "cen2 kun1 yu4 da guan1" ⿰氵预 "滪,yu4,(place name in sichuan)" 5941
愫 su4 "kun4 peng1 leng2 niang4 su4" ⿰忄素 "愫,su4,guileless; sincere
情愫 qing2su4 sentiment; feeling" 5942
慊 "qian4, qie4" "qian4 chou4 gua4 qin1 zheng1" ⿰忄兼  5943
鲎 hou4 "kuang4 xie1 hou4 sheng1 tie4" ⿱𰃮鱼 "鲎,hou4,horseshoe crab" 5944
窣 su1 "hei1 nie4 nong2 ke1 su1" ⿱穴卒  5945
褚 chu3 "wu4 shuan1 ken4 hu3 chu3" ⿰衤者  5946
裨 bi4 "ken4 chong1 que4 bi4 nu3" ⿰衤卑 "裨,bi4,to benefit; to aid; advantageous; profitable" 5947
裾 ju1 "nan4 ju1 gai4 ta3 kui3" ⿰衤居 裾,ju1,garment 5948
裰 duo1 "duo1 lie4 you4 qiao4 yun2" ⿰衤叕 "裰,duo1,to mend clothes" 5949
禊 xi4 "xi4 fa2 lei2 an4 xing1" "⿰礻契(GHT) or ⿰示契(JK)" "禊,xi4,semiannual ceremony of purification" 5950
媾 gou4 "yuan2 qian2 ling3 gou4 mu4" ⿰女冓 "媾,gou4,to marry; to copulate" 5951
嫫 mo2 "qun2 wa1 ben4 yin4 mo2" ⿰女莫 "嫫,mo2,ugly woman" 5952
嫒 ai4 "ai4 wen1 chen1 chu1 pi1" ⿰女爱 "嫒,ai4,your daughter (honorific)" 5953
媸 chi1 "chi1 qing2 wan3 miao1 de2" ⿰女蚩 "媸,chi1,ugly woman" 5954
缙 jin4 "cou4 cun3 jin4 chong1 man4" ⿰纟晋 "缙,jin4,red silk" 5955
缛 ru4 "tuan1 re4 jiong1 luo1 ru4" ⿰纟辱 "缛,ru4,adorned; beautiful" 5956
辔 pei4 "guang4 quan4 nang4 pei4 yao4" ⿱⿲纟车纟口 "辔,pei4,bridle; reins" 5957
骝 liu2 "xie3 liu2 sha4 hun1 hu4" ⿰马留 "骝,liu2,bay horse with black mane" 5958
缟 gao3 "wa4 gao3 zhao4 hong1 hei1" ⿰纟高 "缟,gao3,plain white silk" 5959
缡 li2 "duan1 zang3 li2 gan1 shuai4" ⿰纟离 "缡,li2,bridal veil or kerchief" 5960
缢 yi4 "chu4 mo4 lia3 dai4 yi4" ⿰纟益 "缢,yi4,(literary) to die by hanging or strangulation
自缢 zi4yi4 to hang oneself" 5961
缣 jian1 "jian1 yang2 mi4 sa1 tou2" ⿰纟兼 "缣,jian1,thick waterproof silk" 5962
骟 shan4 "kuang2 san3 qie3 man1 shan4" ⿰马扇 "骟,shan4,to geld" 5963
耥 tang1 "tang1 juan3 zhong4 shuan1 hu4" ⿰耒尚  5964
璈 ao2 "tian1 cang2 zhang4 bao3 ao2" ⿰𤣩敖 "璈,ao2,(mus. instr.)" 5965
觏 gou4 "gou4 huan3 juan3 que1 deng1" ⿰冓见 "觏,gou4,complete; meet unexpectedly; see" 5966
慝 te4 "kun3 te4 lang1 xuan1 zheng1" ⿱匿心 "慝,te4,evil thought" 5967
嫠 li2 "shang1 nan1 li2 gou4 zuo4" ⿸𠩺女 嫠,li2,widow 5968
叆 ai4 "zhu1 zhuan4 ai4 beng2 wai4" ⿰云爱 "叆,ai4,misty; cloudy sky; dark; obscure" 5969
摽 biao4 "biao4 li4 sha1 dong1 de1" ⿰扌票 "摽,biao4,to bind tightly; to link (arms); to hang around with; to stick close to (sb); to compete; (literary) to beat" 5970
墁 man4 "dai1 ba1 man4 li2 cai2" ⿰土曼 "墁,man4,to plaster" 5971
撄 ying1 "zhuang4 wu1 ying1 hu1 nu2" ⿰扌婴 "撄,ying1,oppose; to attack" 5972
翥 zhu4 "zhu4 xiong4 xin3 fang3 weng4" ⿱者羽 "翥,zhu4,to soar" 5973
摭 zhi2 "lin3 hui1 chu3 zhi2 sheng1" ⿰扌庶 "摭,zhi2,pick up; to select" 5974
墉 yong1 "jie4 dian4 song1 yong1 ba3" ⿰土庸 "墉,yong1,fortified wall; city wall" 5975
墒 shang1 "cong1 chi4 tong3 shang1 ta4" ⿰土商 "墒,shang1,plowed earth; soil moisture; furrow" 5976
榖 gu3 "gu3 qing4 peng2 du1 heng4" ⿹𣪊木 "榖,gu3,paper mulberry tree" 5977
綦 qi2 "qi2 tiao4 gen1 wu3 qi3" ⿱其糸 "綦,qi2,dark gray; superlative; variegated" 5978
靺 mo4 "piao4 ma1 zai1 guan4 mo4" ⿰革末 "靺,mo4,name of a tribe; socks; stockings" 5979
靼 da2 "yang3 cou4 da2 cheng2 pao2" ⿰革旦 "靼,da2,(phonetic); dressed leather
鞑靼 da2da2 tatar (turkic ethnic group in central asia)" 5980
鞅 "yang1, yang4" "biao4 cha4 pei2 tiao4 yang1" ⿰革央  5981
靿 yao4 "pi4 yao4 biao1 cuo3 man2" ⿰革幼 "靿,yao4,the leg of a boot or sock" 5982
甍 meng2 "yun3 dong1 meng2 wan4 yi1" "⿱⿳艹罒冖瓦(GJKV) or ⿱⿳卝罒冖瓦(HT)" "甍,meng2,rafters supporting tiles; ridge of a roof" 5983
蔸 dou1 "dou1 qin2 nu2 rang2 qie3" ⿱艹兜 "蔸,dou1,root and lower stem of certain plants; classifier for pieces and clumps" 5984
蔟 cu4 "ben1 tan3 dong1 cu4 shu4" ⿱艹族 "蔟,cu4,collect; frame for silk worm; nest" 5985
戬 jian3 "an4 wei3 jian3 ding4 za1" ⿰晋戈 "戬,jian3,carry to the utmost; to cut" 5986
蕖 qu2 "qu2 mang3 hou3 wo4 tan1" ⿱艹渠 蕖,qu2,lotus 5987
蓿 xu "chuai1 wa3 ai3 xu ga2" ⿱艹宿 "苜蓿 mu4xu5 lucerne; alfalfa" 5988
鹕 hu2 "chang1 chuo4 hu2 sao1 wen1" ⿰胡鸟 鹕,hu2,pelican 5989
蓼 liao3 "pi2 qia4 xian3 yong3 liao3" ⿱艹翏 "蓼,liao3,polygonum; smartweed" 5990
榧 fei3 "she4 xun1 fei3 qiao4 gui4" ⿰木匪 "榧,fei3,torreya nucifera" 5991
榫 sun3 "sun3 zheng4 ao3 hua2 chuan2" ⿰木隼 "榫,sun3,tenon (cabinetmaking)" 5992
槔 gao1 "tu1 gao1 en1 gong1 xiao4" ⿰木皋 "槔,gao1,water pulley" 5993
榱 cui1 "bie2 gang4 jiu1 kui2 cui1" ⿰木衰  5994
槁 gao3 "gao3 lu3 qiang3 tian2 duo4" ⿰木高 "槁,gao3,dried up; dried up (wood); dead tree" 5995
榷 que4 "qin1 ga4 zong1 que4 juan4" ⿰木隺 "榷,que4,footbridge; toll, levy; monopoly
商榷 shang1que4 to discuss; to bring up various ideas for discussion" 5996
僰 bo2 "mou3 ang4 xia1 seng1 bo2" ⿱棘人 "僰,bo2,name of an ethnic group" 5997
酹 lei4 "tuo4 gou4 cheng3 lei4 fu4" ⿰酉寽 "酹,lei4,pour out libation; sprinkle" 5998
碡 zhou2 "ying1 kun3 zhou2 ma1 su2" ⿰石毒 "碡,zhou2,stone roller (for threshing grain, leveling ground etc)" 5999
碣 jie2 "jiu1 shuai4 juan1 jie2 fan4" ⿰石曷 "碣,jie2,stone tablet" 6000
碲 di4 "guang3 zhang3 di4 ke2 beng3" ⿰石帝 "碲,di4,tellurium (chemistry)" 6001
豨 xi1 "ban1 xi1 kuai4 leng3 lou1" ⿰豕希 豨,xi1,swine 6002
蜚 "fei1, fei3" "fei1 mi1 lun3 lao2 shao4" ⿱非虫  6003
龈 yin2 "yin2 bu4 shui4 zou3 bai1" ⿰齿艮 "龈,yin2,gums (of the teeth)
牙龈 ya2yin2 gums; gingiva" 6004
䁖 lou1 "lou1 hua4 cha4 qiao3 cheng2" ⿰目娄 "䁖,lou1,to glance at" 6005
睽 kui2 "sou4 kui2 qin3 min3 qiao4" ⿰目癸 "睽,kui2,separated; stare" 6006
嘌 piao4 "hong4 piao4 lou2 jie3 ang4" ⿰口票 "嘌,piao4,(literary) fast; speedy" 6007
蜞 qi2 "ku1 xu1 zhan4 tao2 qi2" ⿰虫其 蜞,qi2,grapsus 6008
蜮 yu4 "can3 fang1 qing2 chuo1 yu4" ⿰虫或 "蜮,yu4,mythical creature; toad; worm" 6009
蜴 yi4 "ru4 yin1 kang4 cai2 yi4" ⿰虫易 "蜥蜴 xi1yi4 lizard" 6010
蜱 pi2 "pi2 huang4 gen4 bie1 dang4" ⿰虫卑 "蜱,pi2,tick (zoology)" 6011
蜩 tiao2 "fei4 beng2 mo2 li4 tiao2" ⿰虫周 蜩,tiao2,cicada 6012
螂 lang2 "lang2 hou3 zhui4 xing4 yue4" ⿰虫郎 "螂,lang2,dragonfly; mantis
蟑螂 zhang1lang2 cockroach
螳螂 tang2lang2 mantis; praying mantis" 6013
嘡 tang1 "nuo2 luo3 zhou4 tang1 sui1" ⿰口堂 "嘡,tang1,bong; bang" 6014
鹗 e4 "xia4 e4 gong4 bie2 lin4" ⿰咢鸟  6015
嘚 "de1, dei1" "pai4 ge1 de2 de1 ting1" ⿰口得  6016
嗾 sou3 "gou4 ao1 lan3 sang3 sou3" ⿰口族 "嗾,sou3,to urge on; incite" 6017
嘧 mi4 "han1 gen2 mi4 jiu3 dao1" ⿰口密 "嘧,mi4,(phonetic) as in pyrimidine" 6018
罴 pi2 "pi2 qiao1 zhan4 yang3 yuan1" ⿳罒去灬 "罴,pi2,brown bear" 6019
罱 lan3 "nian1 rang1 ban4 ceng4 lan3" ⿱罒南 "罱,lan3,a kind of tool used to dredge up fish, water plants or river mud, consisting of a net attached to a pair of bamboo poles, which are used to open and close the net; to dredge with such a tool" 6020
嶂 zhang4 "dong4 zhou2 luan2 yan1 zhang4" ⿰山章 "嶂,zhang4,cliff; range of peaks" 6021
幛 zhang4 "kai4 che1 cuo3 zhang4 xi3" ⿰巾章 "幛,zhang4,hanging scroll" 6022
赙 fu4 "ting3 jie3 su2 fu4 sang1" ⿰贝尃 "赙,fu4,to contribute to funeral expenses" 6023
骶 di3 "di3 shao3 mian2 bin4 wei2" ⿰骨氐 "骶,di3,sacrum (anatomy); bone forming the base of the spinal column" 6024
鹘 "gu3, hu2" "zheng1 gu3 bi1 nao1 zou1" ⿰骨鸟  6025
锴 kai3 "pi4 kai3 ning2 geng1 ming3" ⿰钅皆 "锴,kai3,high quality iron" 6026
锶 si1 "lü2 si1 pao4 kuai3 hao3" ⿰钅思 "锶,si1,strontium (chemistry)" 6027
锸 cha1 "niao4 hou4 pan1 cha1 man2" ⿰钅臿 "锸,cha1,spade; shovel" 6028
锵 qiang1 "wang4 gui1 qiang1 e2 hong1" ⿰钅将 "锵,qiang1,tinkling of small bells
铿锵 keng1qiang1 sonorous; resounding; fig. resounding words" 6029
箐 qing4 "jian3 qing4 can3 nin2 lang1" ⿱𥫗青 "箐,qing4,to draw a bamboo bow or crossbow" 6030
箦 ze2 "gong1 ze2 fan4 zhan1 fen2" ⿱𥫗责 "箦,ze2,reed mat" 6031
箧 qie4 "sheng4 nang4 nai4 qie4 sai4" ⿱𥫗⿷匚夹 "箧,qie4,chest; box; trunk; suitcase; portfolio" 6032
箬 ruo4 "wo4 ruo4 shuai3 gao4 cong2" ⿱𥫗若 "箬,ruo4,(bamboo); skin of bamboo" 6033
箅 bi4 "han4 bi4 pan4 nie1 che1" ⿱𥫗畀 "箅,bi4,(bound form) bamboo grid for steaming food" 6034
箪 dan1 "chan2 zao1 lei4 dan1 biao1" "⿱𥫗单 (G) or ⿱𥫗単 (J)" "箪,dan1,round basket for cooked rice" 6035
箔 bo2 "bo2 tai1 que2 gang3 fu2" ⿱𥫗泊 "箔,bo2,plaited matting (of rushes, bamboo etc); silkworm basket; metal foil; foil paper" 6036
箜 kong1 "shang4 kong1 kuan3 qin4 pei2" ⿱𥫗空  6037
箢 yuan1 "yuan1 zhe4 weng3 fen4 m2" ⿱𥫗宛  6038
箓 lu4 "kuan3 fa3 han1 lu4 kun3" ⿱𥫗彔 "箓,lu4,record book; archive; taoist written charm; document of prophecy attesting to dynastic fortunes" 6039
僖 xi1 "xi1 sheng1 ze2 shu1 zhun1" ⿰亻喜 "僖,xi1,cautious; merry; joyful" 6040
